Date,High,Low,Open,Close,Volume,Adj Close,5MA,10MA,20MA,60MA,120MA,cross,weekday,Up,Close_ratio,Body
2005-01-04,1.1691069602966309,1.1244640350341797,1.1391069889068604,1.141785979270935,1096810400.0,0.9776821136474608,0.9812600135803222,0.978079491853714,0.9822232812643051,0.8788203984498978,0.7014314574499925,-0.0009632676839829157,1,1,0.010269993689237285,-0.002678990364074707
2005-01-05,1.1651790142059326,1.1437499523162842,1.1510709524154663,1.151785969734192,680433600.0,0.9862449765205384,0.9814436078071594,0.9793181180953979,0.9834541797637939,0.8854234039783477,0.7055471832553546,-0.002010571956634455,2,1,0.008758200437565483,-0.0007150173187255859
2005-01-06,1.159106969833374,1.130892992019653,1.1548210382461548,1.1526789665222168,705555200.0,0.9870095252990724,0.9806791782379151,0.9805413663387299,0.9844251573085785,0.8921156018972397,0.7096985871593158,-0.00374597907066343,3,1,0.0007753148688128119,0.0021420717239379883
2005-01-07,1.2433929443359375,1.15625,1.160714030265808,1.2366069555282593,2227450400.0,1.0588748455047607,0.995510995388031,0.9885535895824432,0.9884465605020523,0.8996334900458653,0.7144195618728797,0.007064434885978743,4,0,0.0728112435843817,-0.07589292526245117
2005-01-10,1.2625000476837158,1.2121429443359375,1.2469639778137207,1.2314289808273315,1725309600.0,1.054440975189209,1.0128504872322082,0.9974222004413604,0.9913594365119934,0.9057446459929148,0.719177491714557,0.021491050720214733,0,0,-0.004187243713760112,0.01553499698638916
2005-01-11,1.2348209619522097,1.1453570127487185,1.21875,1.152856945991516,2611627200.0,0.9871618747711182,1.0147464394569397,0.9980032265186309,0.9910918205976487,0.9106019626061121,0.7233671208222707,0.023654618859290988,1,1,-0.06380557552172215,0.06589305400848411
2005-01-12,1.176785945892334,1.130357027053833,1.1687500476837158,1.1689289808273315,1919702400.0,1.000923991203308,1.0176822423934937,0.9995629251003265,0.9912218034267426,0.9151152461767197,0.7277963074545065,0.0264604389667511,2,1,0.013941048706605034,-0.00017893314361572266
2005-01-13,1.3289289474487305,1.2451790571212769,1.316249966621399,1.2464289665222168,3164716800.0,1.067285180091858,1.0337373733520507,1.007208275794983,0.9946927964687348,0.9208186457554499,0.7327071470518907,0.03904457688331597,3,1,0.06629999509468332,0.06982100009918213
2005-01-14,1.2807140350341797,1.235535979270935,1.254464030265808,1.2535710334777832,1770742400.0,1.0734007358551023,1.0366425514221191,1.016076773405075,0.9974450826644897,0.9266112297773361,0.7375198664764563,0.03919746875762942,4,1,0.00573002324833174,0.0008929967880249023
2005-01-18,1.2625000476837158,1.2098209857940674,1.2473210096359253,1.261607050895691,1006460000.0,1.0802820920944214,1.0418107748031615,1.0273306310176848,1.0017723321914673,0.9323987354834874,0.7424103168149789,0.0400384426116942,1,0,0.0064105002455372515,-0.014286041259765625
2005-01-19,1.2760709524154663,1.245535969734192,1.2587499618530271,1.2478569746017456,751895200.0,1.0685081481933594,1.0580800294876098,1.0364132344722747,1.0072463631629944,0.9381250699361166,0.7471555046737194,0.05083366632461539,2,1,-0.010898858154116453,0.010892987251281516
2005-01-20,1.2726789712905884,1.2405359745025637,1.243749976158142,1.258213996887207,914922400.0,1.077376365661621,1.0733705043792725,1.045526373386383,1.0124222457408905,0.9439635296662648,0.7520128205418587,0.06094825863838205,3,1,0.008299847255144667,-0.014464020729064941
2005-01-21,1.2785710096359253,1.25,1.2733930349349976,1.2587499618530271,911332800.0,1.0778350830078125,1.0754804849624633,1.0546089291572571,1.0175751477479935,0.9497026036183039,0.7569707969824473,0.057905337214469776,4,1,0.0004259728211147354,0.014643073081970437
2005-01-24,1.2817859649658203,1.2598210573196411,1.2675000429153442,1.26357102394104,841629600.0,1.0819635391235352,1.0771930456161498,1.0569177985191345,1.0227356940507888,0.9549167017141978,0.7620001330971717,0.05445735156536102,0,1,0.0038300395107188326,0.003929018974304199
2005-01-25,1.3007140159606934,1.266785979270935,1.2744640111923218,1.286607027053833,969231200.0,1.1016885042190552,1.0814743280410766,1.061642551422119,1.0295323759317399,0.9599778950214386,0.7671301295359929,0.05194195210933672,1,1,0.018230873196937017,-0.01214301586151123
2005-01-26,1.2991069555282593,1.2717859745025637,1.2975000143051147,1.2901790142059326,739496800.0,1.1047474145889282,1.0887221813201904,1.0734011054039,1.0357021659612655,0.9650365521510442,0.7723365858197212,0.053020015358924866,2,1,0.002776284504118563,0.007321000099182129
2005-01-27,1.3021429777145386,1.2776789665222168,1.288571000099182,1.2971429824829102,496227200.0,1.110710382461548,1.0953889846801759,1.084379744529724,1.0419713348150252,0.9701818486054739,0.7777978825072448,0.05341764986515063,3,1,0.005397675981626207,-0.00857198238372825
2005-01-28,1.3210710287094116,1.2935709953308103,1.2967859506607056,1.3210710287094116,801612000.0,1.1311988830566406,1.1060617446899415,1.0907711148262025,1.0489896953105926,0.9754010359446208,0.7833636624117692,0.057072049379348844,4,1,0.018446729889946206,-0.024285078048706055
2005-01-31,1.3908929824829102,1.3305360078811646,1.331786036491394,1.3732140064239502,1681097600.0,1.1758482456207275,1.12483868598938,1.101015865802765,1.05854631960392,0.9809031049410503,0.789146064221859,0.06629236638545999,0,1,0.039470230276322384,-0.04142796993255615
2005-02-01,1.3887499570846558,1.3674999475479126,1.375892996788025,1.3844640254974363,678395200.0,1.185481071472168,1.1415971994400025,1.1115357637405396,1.0694331973791122,0.986784898241361,0.7950737237930298,0.07216400206089024,1,1,0.008192473293207079,-0.008571028709411399
2005-02-02,1.4269640445709229,1.3873209953308103,1.3919639587402344,1.4219640493392944,1020062400.0,1.2175915241241455,1.164166021347046,1.1264441013336182,1.0814286679029466,0.9931330492099126,0.8013505232830842,0.08273735344409938,2,0,0.027086311490386625,-0.03000009059906006
2005-02-03,1.4183930158615112,1.380892992019653,1.412500023841858,1.389464020729065,731651200.0,1.1897627115249634,1.179976487159729,1.1376827359199524,1.0916045546531676,0.9991040418545405,0.8073355259994666,0.08837193250656128,3,1,-0.022855731567426336,0.02303600311279297
2005-02-04,1.4094640016555786,1.3844640254974363,1.3905359506607056,1.4078569412231443,563556000.0,1.2055119276046753,1.194839096069336,1.1504504203796386,1.1025296747684479,1.0054216076930365,0.8134594147404035,0.09230942130088815,4,1,0.013237421206796293,-0.017320990562438743
2005-02-07,1.416964054107666,1.3839290142059326,1.4094640016555786,1.409643054008484,524456800.0,1.2070411443710327,1.201077675819397,1.1629581809043885,1.1099379897117614,1.0115862707297008,0.8195845815042655,0.09113968610763568,0,1,0.0012686749150720008,-0.00017905235290549548
2005-02-08,1.4532140493392944,1.4069639444351196,1.4119640588760376,1.4446430206298828,890019200.0,1.237010836601257,1.2113836288452149,1.1764904141426087,1.119066482782364,1.0181102693080901,0.8258486365278562,0.09231714606285091,1,0,0.024828956892223336,-0.032678961753845215
2005-02-09,1.4641070365905762,1.394642949104309,1.4471429586410522,1.4060709476470947,1191456000.0,1.203982949256897,1.2086619138717651,1.1864139676094054,1.1299075365066529,1.0240328381458919,0.8319687043627103,0.07875437736511226,2,0,-0.026700072219897043,0.04107201099395752
2005-02-10,1.4157140254974363,1.3689290285110474,1.4057140350341797,1.3992860317230225,1093019200.0,1.198172688484192,1.2103439092636108,1.19516019821167,1.139769971370697,1.0299248178799947,0.8380288856724898,0.07057393789291377,3,1,-0.004825443506549991,0.0064280033111572266
2005-02-11,1.4600000381469729,1.409643054008484,1.426071047782898,1.4501789808273315,1201054400.0,1.241750955581665,1.2175917148590087,1.2062154054641723,1.1484932601451874,1.0366195698579153,0.8444165413578352,0.06909845471382137,4,1,0.036370654712847825,-0.024107933044433594
2005-02-14,1.5141069889068604,1.4651789665222168,1.4773210287094116,1.5112500190734863,1271463200.0,1.2940446138381958,1.2349924087524413,1.2180350422859192,1.159525454044342,1.0441960712273917,0.8511291210850079,0.07546695470809928,0,1,0.04211275922046089,-0.03392899036407471
2005-02-15,1.5907139778137207,1.535714030265808,1.5475000143051147,1.5787500143051147,2312217600.0,1.3518433570861816,1.2579589128494262,1.2346712708473206,1.1731035172939301,1.0526110132535298,0.8581831887364387,0.08485539555549604,1,1,0.0446650086879808,-0.03125
2005-02-16,1.6107139587402344,1.5598210096359253,1.574107050895691,1.6094640493392944,1639243200.0,1.3781425952911377,1.2927908420562744,1.2507263779640199,1.188585239648819,1.0615203281243641,0.86525126794974,0.10420560240745536,2,0,0.019454653843786942,-0.035356998443603516
2005-02-17,1.6228569746017456,1.561607003211975,1.618749976158142,1.5680359601974487,1518473600.0,1.3426690101623535,1.3216901063919066,1.2660170078277588,1.2018498718738555,1.0682634890079499,0.8720632354418437,0.11984023451805115,3,0,-0.02574030103925121,0.05071401596069336
2005-02-18,1.5689289569854736,1.5401790142059326,1.5667860507965088,1.5501790046691897,1163254400.0,1.3273783922195437,1.3388155937194823,1.2782036542892456,1.2143270373344421,1.0747721989949544,0.8787770892182986,0.1244885563850402,4,0,-0.011388103322586102,0.016607046127319114
2005-02-22,1.5767860412597656,1.523036003112793,1.5410710573196411,1.523036003112793,1219293600.0,1.3041367530822754,1.3408340215682983,1.2879132151603698,1.225435698032379,1.0801850885152817,0.8852501158912977,0.11539832353591928,1,1,-0.01750959177916944,0.018035054206848145
2005-02-23,1.5794639587402344,1.5276789665222168,1.548570990562439,1.575536012649536,1345181600.0,1.3490910530090332,1.3402835607528687,1.2991212368011475,1.237805825471878,1.086219780643781,0.8919231961170833,0.10247773528099069,2,1,0.034470629341291345,-0.026965022087096946
2005-02-24,1.5948209762573242,1.5666069984436035,1.5800000429153442,1.5880359411239624,1519028000.0,1.3597947359085083,1.3366139888763429,1.3147024154663085,1.250558191537857,1.0914415349562963,0.8987109566728274,0.0860557973384859,3,1,0.00793376246183399,-0.008035898208618164
2005-02-25,1.6055359840393066,1.5748209953308103,1.6003570556640625,1.5891070365905762,915510400.0,1.3607115745544434,1.3402225017547607,1.3309563040733337,1.263058251142502,1.0970328023036322,0.9055611516038576,0.07716425061225873,4,1,0.0006744781014563697,0.011250019073486328
2005-02-28,1.6121430397033691,1.5700000524520874,1.5957139730453491,1.6021430492401123,651610400.0,1.371874213218689,1.34912166595459,1.3439686298370361,1.2750920176506042,1.1026215265194574,0.9124368364612262,0.07402964830398573,0,0,0.00820335719959107,-0.006429076194763184
2005-03-01,1.611070990562439,1.5771429538726809,1.606786012649536,1.589285969734192,468188000.0,1.3608651161193848,1.3604673385620116,1.350650680065155,1.2843428611755372,1.1086842705806097,0.9191455985109012,0.07612447738647443,1,0,-0.008024926058892464,0.017500042915344016
2005-03-02,1.6032140254974363,1.5742859840393066,1.5803569555282593,1.5757139921188354,458161200.0,1.3492437601089478,1.3604978799819947,1.3503907203674317,1.292530995607376,1.1151980717976888,0.9258403395613034,0.06796688437461862,2,0,-0.00853966993594385,0.004642963409423828
2005-03-03,1.5860710144042969,1.472143054008484,1.584643006324768,1.4924999475479126,1411653600.0,1.2779899835586548,1.344136929512024,1.3403754591941834,1.2955509185791017,1.1197342892487845,0.9319196343421936,0.04858601093292236,3,1,-0.05281037357485565,0.09214305877685547
2005-03-04,1.5360709428787231,1.494642972946167,1.5271430015563965,1.5289289951324463,756618800.0,1.3091825246810913,1.3338311195373536,1.3370268106460572,1.301521909236908,1.1255268812179566,0.938294545809428,0.032309210300445645,4,0,0.024408072941231537,-0.0017859935760498047
2005-03-07,1.5446430444717407,1.5125000476837158,1.5285710096359253,1.526785969734192,450632000.0,1.3073478937149048,1.3209258556365966,1.3350237607955933,1.3066137075424193,1.131189513206482,0.9446669136484463,0.014312148094177246,0,0,-0.001401651355345479,0.0017850399017333984
2005-03-08,1.5057140588760376,1.432142972946167,1.4964289665222168,1.4474999904632568,1021451200.0,1.2394572496414185,1.2966442823410034,1.3285558104515076,1.3082345128059387,1.1355396876732509,0.9505104800065358,-0.011590230464935347,1,0,-0.051929989430501824,0.04892897605895996
2005-03-09,1.4385709762573242,1.3867859840393066,1.4157140254974363,1.405357003211975,1322465200.0,1.203371286392212,1.2674697875976562,1.3139838337898255,1.3065525352954865,1.1389928181966147,0.9559067934751511,-0.03908274769783038,2,1,-0.029114326444861893,0.010357022285461204
2005-03-10,1.4378570318222046,1.3964289426803589,1.4117859601974487,1.4225000143051147,777109200.0,1.2180501222610474,1.2554818153381349,1.2998093724250794,1.307255893945694,1.1427517503499984,0.961324767768383,-0.051774078607559115,3,1,0.01219833185016968,-0.010714054107666016
2005-03-11,1.4496430158615112,1.4214290380477903,1.4360710382461548,1.4382139444351196,632830800.0,1.2315056324005127,1.239946436882019,1.2868887782096863,1.30892254114151,1.1466381053129833,0.9667822370926539,-0.06897610425949097,4,1,0.01104669945306192,-0.0021429061889648438
2005-03-14,1.456786036491394,1.4114290475845337,1.4471429586410522,1.440000057220459,605385200.0,1.2330349683761597,1.22508385181427,1.2730048537254333,1.3084867417812347,1.1505575994650523,0.9722142259279887,-0.08340288996696477,0,1,0.00124189644541437,0.007142901420593262
2005-03-15,1.4692859649658203,1.4375,1.451429009437561,1.462857007980347,508608800.0,1.2526071071624756,1.2277138233184814,1.2621790528297425,1.3064148664474486,1.1544618010520935,0.9779482026894887,-0.0787010431289672,1,1,0.01587288184141273,-0.011427998542785867
2005-03-16,1.511070966720581,1.4564290046691897,1.4717860221862793,1.4707139730453491,697813200.0,1.2593350410461426,1.2389065742492675,1.253188180923462,1.3017894506454468,1.158888433376948,0.9836936503648758,-0.06288287639617929,2,1,0.005370972707612565,0.0010720491409301758
2005-03-17,1.5314290523529053,1.4757139682769775,1.483214020729065,1.5089290142059326,801920000.0,1.2920570373535156,1.2537079572677612,1.254594886302948,1.2974851727485657,1.164438925186793,0.9897092327475547,-0.04377721548080449,3,1,0.025984006313241947,-0.025714993476867676
2005-03-18,1.551429033279419,1.5178569555282593,1.5475000143051147,1.5342860221862793,940150400.0,1.313769817352295,1.2701607942581177,1.2550536155700684,1.2960402131080628,1.1701041102409362,0.9958751718203227,-0.025879418849945157,4,1,0.0168046394108809,0.01321399211883545
2005-03-21,1.5703569650650024,1.5307140350341797,1.5460710525512695,1.5607140064239502,541128000.0,1.3363995552062988,1.2908337116241455,1.2579587817192077,1.2964912712574006,1.1761311521132787,1.0021647070844968,-0.005657559633255094,0,0,0.017224939714964208,-0.014642953872680664
2005-03-22,1.5700000524520874,1.5242860317230225,1.5610710382461548,1.5296430587768557,551415200.0,1.3097939491271973,1.3022710800170898,1.2649924516677857,1.2967741310596466,1.1816485077142715,1.0081509838501612,0.005496948957443237,1,0,-0.019908162238056082,0.031427979469299094
2005-03-23,1.5499999523162842,1.5007139444351196,1.5160709619522097,1.519642949104309,609823200.0,1.3012313842773438,1.31065034866333,1.274778461456299,1.2943811476230622,1.1872397830088934,1.0140569880604744,0.016269201040267856,2,0,-0.006537544569739668,-0.0035719871520993873
2005-03-24,1.535714030265808,1.5178569555282593,1.5325000286102295,1.5178569555282593,352704800.0,1.2997019290924072,1.3121793270111084,1.282943642139435,1.2913765072822572,1.1925456215937933,1.0199604342381159,0.02080281972885123,3,1,-0.0011752718473128738,0.014643073081970215
2005-03-28,1.5342860221862793,1.516785979270935,1.526785969734192,1.5189290046691897,275410800.0,1.3006197214126587,1.3095493078231812,1.2898550510406495,1.2883719146251678,1.1978005001942316,1.0258562381068865,0.021177393198013483,0,0,0.000706291285898738,0.00785696506500222
2005-03-29,1.5296430587768557,1.4821430444717407,1.5199999809265137,1.4910709857940674,461356000.0,1.2767661809921265,1.2976226329803466,1.2942281723022462,1.2836165130138397,1.2025660753250123,1.031479356686274,0.014006119966506914,1,1,-0.018340566800348606,0.02892899513244629
2005-03-30,1.5285710096359253,1.4935710430145264,1.502500057220459,1.5285710096359253,394959600.0,1.3088762760162354,1.2974390983581543,1.2998550891876222,1.2810170710086823,1.2079687505960464,1.0372082402308782,0.016422027349471957,2,0,0.025149724056824387,-0.02607095241546631
2005-03-31,1.5185710191726685,1.4853570461273191,1.5160709619522097,1.4882140159606934,636134800.0,1.274319767951965,1.2920567750930787,1.3013535618782044,1.2772708714008332,1.2130783547957738,1.042779120306174,0.014785903692245528,3,0,-0.026401778799170182,0.027856945991516335
2005-04-01,1.5064289569854736,1.448928952217102,1.5032140016555786,1.4603569507598877,641284000.0,1.2504663467407229,1.2822096586227416,1.297194492816925,1.2758946895599366,1.2176247586806614,1.0482225785652797,0.0063149690628050426,4,1,-0.018718453731819594,0.04285705089569092
2005-04-04,1.4753570556640625,1.4342859983444214,1.4639290571212769,1.4674999713897705,580014400.0,1.2565828561782837,1.2734022855758667,1.2914757966995238,1.2732647061347961,1.2221303900082907,1.0537768969933192,0.00013757944107051223,0,1,0.0048912840289944085,-0.0035709142684936523
2005-04-05,1.5085710287094116,1.4674999713897705,1.472143054008484,1.4960709810256958,556239600.0,1.2810471057891846,1.2742584705352784,1.2859405517578124,1.2719496667385102,1.2270310163497924,1.059573309123516,0.002308803796768233,1,1,0.019469172192805983,-0.023927927017211692
2005-04-06,1.5289289951324463,1.505357027053833,1.5142860412597656,1.5117859840393066,414825600.0,1.2945034503936768,1.2713839054107665,1.2844115018844604,1.274701976776123,1.2309581597646078,1.0652958249052367,-0.0033180713653564453,2,1,0.01050418276466852,0.0025000572204589844
2005-04-07,1.5625,1.5089290142059326,1.5117859840393066,1.5557140111923218,506987600.0,1.3321181535720823,1.2829435825347901,1.2875001788139344,1.2811393201351167,1.2355861127376557,1.0706653793652852,0.001804262399673462,3,1,0.029057040888581888,-0.04392802715301514
2005-04-08,1.587499976158142,1.5549999475479126,1.5607140064239502,1.5621429681777954,649950000.0,1.337623119354248,1.300374937057495,1.2912922978401185,1.2871179699897766,1.2414271334807079,1.07601454804341,0.013256967067718506,4,0,0.004132479966897249,-0.0014289617538452148
2005-04-11,1.5803569555282593,1.4967859983444214,1.5767860412597656,1.497143030166626,821662800.0,1.2819651365280151,1.3054513931274414,1.2894268393516541,1.2896409451961517,1.2461111525694528,1.0806131993730863,0.015810447931289717,0,1,-0.041609468105848466,0.07964301109313965
2005-04-12,1.5425000190734863,1.5003570318222046,1.5175000429153442,1.5235710144042969,981061200.0,1.30459463596344,1.3101608991622924,1.2922096848487854,1.2932189285755158,1.2500663101673126,1.0854424779613814,0.0169419705867766,1,0,0.01765227750800107,-0.006070971488952637
2005-04-13,1.5353569984436035,1.4424999952316284,1.5339289903640747,1.4657139778137207,1371946800.0,1.255053162574768,1.3022708415985107,1.2868273735046387,1.2933412313461303,1.2530938506126403,1.0898525401949883,0.008929610252380371,2,0,-0.037974624118979956,0.068215012550354
2005-04-14,1.4128570556640625,1.3157140016555786,1.386070966720581,1.330713987350464,2753192400.0,1.139456272125244,1.263738465309143,1.2733410239219665,1.2873472929000855,1.2540800869464874,1.0932394112149875,-0.023608827590942516,3,0,-0.09210527599977211,0.055356979370116965
2005-04-15,1.3303569555282593,1.2599999904632568,1.3078570365905762,1.2625000476837158,1728087200.0,1.0810463428497314,1.2124231100082397,1.2563990235328675,1.2767967581748962,1.254289056857427,1.0962070633967718,-0.06437364816665658,4,1,-0.051261157780844065,0.04535698890686035
2005-04-18,1.2964290380477903,1.214285969734192,1.25,1.272143006324768,1327177600.0,1.0893036127090454,1.173890805244446,1.2396710991859436,1.2655734479427339,1.2544878443082175,1.0992256869872412,-0.09168264269828796,0,1,0.0076379867539363615,-0.022143006324768066
2005-04-19,1.3371429443359375,1.2810709476470947,1.307142972946167,1.3246430158615112,1081642800.0,1.134257674217224,1.1398234128952025,1.2249921560287476,1.25546635389328,1.2554282208283742,1.102565412223339,-0.11564294099807748,1,0,0.04126895268513572,-0.01750004291534424
2005-04-20,1.3478569984436035,1.2657140493392944,1.3450000286102295,1.268213987350464,945131600.0,1.0859392881393433,1.1060006380081175,1.2041357398033141,1.2442736208438874,1.255494483311971,1.1052055925130844,-0.13827298283576983,2,1,-0.0425994232675188,0.0767860412597654
2005-04-21,1.3289289474487305,1.282142996788025,1.2999999523162842,1.3278570175170898,759592400.0,1.1370097398757937,1.1055113315582275,1.1846248984336853,1.2360625386238098,1.2560831705729167,1.1080305327971776,-0.13055120706558232,3,0,0.04702915340906402,-0.027857065200805664
2005-04-22,1.3214290142059326,1.2464289665222168,1.3157140016555786,1.2678569555282593,839129200.0,1.0856335163116455,1.1064287662506103,1.159425938129425,1.2253591179847718,1.2557646056016287,1.1104005788763365,-0.11893035173416155,4,1,-0.0451856345956754,0.047857046127319336
2005-04-25,1.3221429586410522,1.2896430492401123,1.3032139539718628,1.320713996887207,746460400.0,1.130893588066101,1.1147467613220214,1.1443187832832336,1.2168728113174438,1.2561009923617046,1.1131414204835892,-0.10212604999542241,0,0,0.04169006694996171,-0.01750004291534424
2005-04-26,1.3396430015563965,1.2899999618530271,1.3135709762573242,1.2925000190734863,810507600.0,1.1067343950271606,1.1092421054840087,1.1245327591896057,1.2083712220191956,1.2556932508945464,1.1155471434195836,-0.09912911653518686,1,0,-0.021362670404204295,0.02107095718383789
2005-04-27,1.298570990562439,1.268213987350464,1.2817859649658203,1.2839289903640747,613888800.0,1.0993953943252563,1.1119333267211915,1.1089669823646546,1.1978971779346466,1.2544190367062886,1.1176610708236694,-0.08596385121345507,2,0,-0.006631356737275457,-0.0021430253982543945
2005-04-28,1.2978570461273191,1.2585710287094116,1.2960710525512695,1.269286036491394,575106000.0,1.0868571996688845,1.1019028186798097,1.1037070751190186,1.1885240495204925,1.2527753055095672,1.119780101875464,-0.08662123084068285,3,1,-0.011404800407636613,0.02678501605987549
2005-04-29,1.2939289808273315,1.2578569650650024,1.2910710573196411,1.2878570556640625,671630400.0,1.1027588844299316,1.1053278923034668,1.1058783292770387,1.181138676404953,1.2508614281813304,1.1219972386956214,-0.07581078410148612,4,1,0.01463107498133607,0.0032140016555786133
2005-05-02,1.3089289665222168,1.2864290475845337,1.293213963508606,1.301071047782898,465920000.0,1.114073634147644,1.1019639015197753,1.1083553314208985,1.174013215303421,1.2495999435583751,1.1243519927064578,-0.07204931378364576,0,0,0.010260449372637766,-0.007857084274291992
2005-05-03,1.3121429681777954,1.2867859601974487,1.2999999523162842,1.293213963508606,496739600.0,1.1073459386825562,1.1020862102508544,1.1056641578674316,1.1653281569480896,1.2479638437430063,1.1266927257180215,-0.06324194669723515,1,1,-0.006038935604386039,0.006785988807678223
2005-05-04,1.3285709619522097,1.2892860174179075,1.2896430492401123,1.3267860412597656,448176400.0,1.1360931396484375,1.1094257593154908,1.1106795430183412,1.1574076414108276,1.2467813769976297,1.1291838238636653,-0.047981882095336825,2,0,0.025960188103811992,-0.03714299201965332
2005-05-05,1.3310710191726685,1.3025000095367432,1.3303569555282593,1.309999942779541,387366000.0,1.121719241142273,1.1163981676101684,1.109150493144989,1.1468876957893372,1.2448598504066468,1.1314850598573685,-0.030489528179168834,3,1,-0.012651699639744803,0.02035701274871826
2005-05-06,1.3332140445709229,1.3139289617538452,1.3174999952316284,1.3300000429153442,326247600.0,1.1388450860977173,1.1236154079437255,1.1144716501235963,1.1369487941265106,1.2437742193539938,1.1339035287499428,-0.013333386182785123,4,0,0.015267252678933151,-0.01250004768371582
2005-05-09,1.337499976158142,1.3125,1.3314290046691897,1.3203569650650024,355695200.0,1.1305879354476929,1.1269182682037353,1.1144410848617554,1.1293799340724946,1.2426478068033855,1.13628631234169,-0.0024616658687592885,0,0,-0.007250434239990162,0.011072039604187234
2005-05-10,1.3303569555282593,1.2975000143051147,1.3125,1.3007140159606934,440263600.0,1.1137679815292358,1.1282026767730713,1.1151444435119628,1.1198386013507844,1.240514757235845,1.1385671635468801,0.008364075422286898,1,0,-0.014876998890479621,0.01178598403930664
2005-05-11,1.273928999900818,1.1825000047683716,1.2571430206298828,1.2717859745025637,2041981200.0,1.088997721672058,1.1187835931777954,1.114104676246643,1.1115358293056488,1.237097309033076,1.1406466901302337,0.007247763872146651,2,0,-0.02224012434952023,-0.014642953872680886
2005-05-12,1.271070957183838,1.214285969734192,1.2649999856948853,1.2189290523529053,970242000.0,1.0437376499176023,1.1031872749328613,1.1097927212715148,1.1067498981952668,1.2319622139135997,1.1422866135835648,-0.0035626232624055287,3,1,-0.04156117712363707,0.04607093334197998
2005-05-13,1.258213996887207,1.2167860269546509,1.2214289903640747,1.241786003112793,702713200.0,1.0633097887039185,1.0880802154541016,1.1058478116989137,1.1058630704879762,1.2267150004704794,1.1441176642974218,-0.017782855033874556,4,1,0.018751666239939725,-0.02035701274871826
2005-05-16,1.274999976158142,1.233214020729065,1.2342859506607056,1.269642949104309,474294800.0,1.087162733078003,1.0793951749801636,1.1031567215919496,1.105756026506424,1.2224565625190735,1.1453600257635117,-0.02636085152626033,0,0,0.022432968258368935,-0.035356998443603516
2005-05-17,1.2664289474487305,1.2335710525512695,1.2549999952316284,1.2628569602966309,588344400.0,1.0813519954681396,1.0729119777679443,1.1005573272705078,1.1031107425689697,1.2183561225732167,1.1465641607840855,-0.030198764801025346,1,1,-0.005344800924122418,-0.007856965065002441
